rocket_launches,x_elevator_mt,x_rocket_mt,time_year,cost_trillion_usd,emission_billion_tco2
15600,98.05,1.9500000000000028,182.58845437616387,12.5818,0.41954400000000003
15680,98.04,1.9599999999999937,182.56983240223462,12.595040000000001,0.41960320000000007
15760,98.03,1.9699999999999989,182.55121042830538,12.60828,0.41966240000000005
15840,98.02,1.980000000000004,182.53258845437614,12.62152,0.4197216
15920,98.01,1.9899999999999949,182.51396648044692,12.634760000000002,0.41978080000000006
16000,98.0,2.0,182.49534450651768,12.648,0.41984000000000005
16080,97.99,2.010000000000005,182.47672253258844,12.66124,0.41989920000000003
16160,97.98,2.019999999999996,182.45810055865923,12.674480000000003,0.41995840000000006
16240,97.97,2.030000000000001,182.43947858472995,12.68772,0.4200176
16320,97.96,2.0400000000000063,182.4208566108007,12.700959999999998,0.42007680000000003
16400,97.95,2.049999999999997,182.4022346368715,12.714200000000002,0.42013600000000006
16480,97.94,2.0600000000000023,182.38361266294226,12.727440000000001,0.42019520000000005
16560,97.93,2.069999999999993,182.36499068901304,12.740680000000001,0.42025440000000003
16640,97.92,2.0799999999999983,182.3463687150838,12.75392,0.4203136
16720,97.91,2.0900000000000034,182.32774674115456,12.76716,0.4203728
16800,97.9,2.0999999999999943,182.3091247672253,12.7804,0.4204320000000001
16880,97.89,2.1099999999999994,182.29050279329607,12.793640000000002,0.42049120000000006
16960,97.88,2.1200000000000045,182.27188081936683,12.80688,0.4205504
17040,97.87,2.1299999999999955,182.2532588454376,12.820120000000001,0.42060960000000003
17120,97.86,2.1400000000000006,182.23463687150837,12.83336,0.42066880000000006
17200,97.85,2.1500000000000057,182.21601489757913,12.8466,0.42072800000000005
17280,97.84,2.1599999999999966,182.19739292364991,12.85984,0.42078720000000003
17360,97.83,2.1700000000000017,182.17877094972064,12.873080000000002,0.4208464
17440,97.82,2.180000000000007,182.1601489757914,12.88632,0.4209056
17520,97.81,2.1899999999999977,182.1415270018622,12.899560000000001,0.42096480000000003
17600,97.8,2.200000000000003,182.12290502793294,12.9128,0.421024
17680,97.79,2.2099999999999937,182.10428305400373,12.92604,0.42108320000000005
17760,97.78,2.219999999999999,182.0856610800745,12.93928,0.42114240000000003
17840,97.77,2.230000000000004,182.06703910614524,12.95252,0.4212016
17920,97.76,2.239999999999995,182.048417132216,12.965760000000001,0.4212608000000001
18000,97.75,2.25,182.02979515828676,12.979,0.42132000000000003
18080,97.74,2.260000000000005,182.01117318435752,12.99224,0.4213792
18160,97.73,2.269999999999996,181.9925512104283,13.005480000000002,0.42143840000000005
18240,97.72,2.280000000000001,181.97392923649906,13.01872,0.42149760000000003
18320,97.71,2.2900000000000063,181.95530726256982,13.031960000000002,0.42155679999999995
18400,97.7,2.299999999999997,181.9366852886406,13.045200000000001,0.42161600000000005
18480,97.69,2.3100000000000023,181.91806331471133,13.058440000000001,0.42167520000000003
18560,97.68,2.319999999999993,181.89944134078212,13.07168,0.42173440000000006
18640,97.67,2.3299999999999983,181.88081936685288,13.08492,0.42179360000000005
18720,97.66,2.3400000000000034,181.86219739292363,13.09816,0.4218528
18800,97.65,2.3499999999999943,181.84357541899442,13.1114,0.42191200000000006
18880,97.64,2.3599999999999994,181.82495344506518,13.124640000000001,0.42197120000000005
18960,97.63,2.3700000000000045,181.80633147113593,13.13788,0.4220304
19040,97.62,2.3799999999999955,181.7877094972067,13.15112,0.4220896
19120,97.61,2.3900000000000006,181.76908752327745,13.16436,0.4221488
19200,97.6,2.4000000000000057,181.7504655493482,13.1776,0.422208
19280,97.59,2.4099999999999966,181.731843575419,13.19084,0.42226720000000006
19360,97.58,2.4200000000000017,181.71322160148975,13.204080000000001,0.42232640000000005
19440,97.57,2.430000000000007,181.6945996275605,13.217319999999999,0.42238559999999997
19520,97.56,2.4399999999999977,181.67597765363126,13.23056,0.4224448
19600,97.55,2.450000000000003,181.65735567970202,13.2438,0.42250400000000005
19680,97.54,2.4599999999999937,181.6387337057728,13.257040000000002,0.4225632000000001
19760,97.53,2.469999999999999,181.62011173184356,13.27028,0.4226224
19840,97.52,2.480000000000004,181.60148975791432,13.283520000000001,0.4226816
19920,97.51,2.489999999999995,181.5828677839851,13.29676,0.4227408
20000,97.5,2.5,181.56424581005587,13.309999999999999,0.42280000000000006
20080,97.49,2.510000000000005,181.5456238361266,13.32324,0.42285920000000005
20160,97.48,2.519999999999996,181.52700186219738,13.336480000000002,0.4229184
20240,97.47,2.530000000000001,181.50837988826814,13.34972,0.4229776
20320,97.46,2.5400000000000063,181.4897579143389,13.362960000000001,0.4230368
20400,97.45,2.549999999999997,181.47113594040968,13.3762,0.4230960000000001
20480,97.44,2.5600000000000023,181.45251396648044,13.38944,0.4231552
20560,97.43,2.569999999999993,181.43389199255122,13.402680000000002,0.42321440000000005
20640,97.42,2.5799999999999983,181.41527001862195,13.41592,0.4232736
20720,97.41,2.5900000000000034,181.3966480446927,13.42916,0.4233328
20800,97.4,2.5999999999999943,181.3780260707635,13.442400000000003,0.4233920000000001
20880,97.39,2.6099999999999994,181.35940409683425,13.45564,0.4234512
20960,97.38,2.6200000000000045,181.340782122905,13.468879999999999,0.4235104
21040,97.37,2.6299999999999955,181.3221601489758,13.482120000000002,0.42356960000000005
21120,97.36,2.6400000000000006,181.30353817504655,13.49536,0.4236288
21200,97.35,2.6500000000000057,181.28491620111728,13.5086,0.423688
21280,97.34,2.6599999999999966,181.26629422718807,13.521840000000001,0.42374720000000005
21360,97.33,2.6700000000000017,181.24767225325883,13.53508,0.4238064
21440,97.32,2.680000000000007,181.22905027932958,13.548319999999999,0.4238656
21520,97.31,2.6899999999999977,181.21042830540037,13.561560000000002,0.4239248
21600,97.3,2.700000000000003,181.19180633147113,13.5748,0.423984
21680,97.29,2.7099999999999937,181.1731843575419,13.588040000000001,0.42404320000000006
21760,97.28,2.719999999999999,181.15456238361264,13.601280000000001,0.42410240000000005
21840,97.27,2.730000000000004,181.1359404096834,13.61452,0.4241616
21920,97.26,2.739999999999995,181.11731843575419,13.62776,0.4242208
22000,97.25,2.75,181.09869646182494,13.641000000000002,0.42428000000000005
22080,97.24,2.760000000000005,181.0800744878957,13.65424,0.4243392
22160,97.23,2.769999999999996,181.0614525139665,13.667480000000001,0.42439840000000006
22240,97.22,2.780000000000001,181.04283054003724,13.68072,0.4244576
22320,97.21,2.7900000000000063,181.02420856610797,13.69396,0.42451679999999997
22400,97.2,2.799999999999997,181.00558659217876,13.7072,0.42457600000000006
22480,97.19,2.8100000000000023,180.98696461824952,13.72044,0.42463520000000005
22560,97.18,2.819999999999993,180.9683426443203,13.733680000000001,0.4246944000000001
22640,97.17,2.8299999999999983,180.94972067039106,13.74692,0.4247536
22720,97.16,2.8400000000000034,180.93109869646182,13.76016,0.4248128
22800,97.15,2.8499999999999943,180.91247672253257,13.773400000000002,0.4248720000000001
22880,97.14,2.8599999999999994,180.89385474860333,13.78664,0.42493120000000006
22960,97.13,2.8700000000000045,180.8752327746741,13.799880000000002,0.4249904
23040,97.12,2.8799999999999955,180.85661080074487,13.813120000000001,0.4250496
23120,97.11,2.8900000000000006,180.83798882681563,13.826360000000001,0.4251088
23200,97.1,2.9000000000000057,180.8193668528864,13.8396,0.42516800000000005
23280,97.09,2.9099999999999966,180.80074487895718,13.85284,0.4252272000000001
23360,97.08,2.9200000000000017,180.78212290502793,13.86608,0.4252864
23440,97.07,2.930000000000007,180.76350093109866,13.87932,0.4253456
23520,97.06,2.9399999999999977,180.74487895716945,13.892560000000001,0.4254048
23600,97.05,2.950000000000003,180.7262569832402,13.9058,0.42546400000000006
23680,97.04,2.9599999999999937,180.707635009311,13.91904,0.42552320000000005
23760,97.03,2.969999999999999,180.68901303538175,13.932280000000002,0.4255824
23840,97.02,2.980000000000004,180.6703910614525,13.94552,0.4256416
23920,97.01,2.989999999999995,180.65176908752326,13.95876,0.42570080000000005
24000,97.0,3.0,180.63314711359402,13.972000000000001,0.42576
24080,96.99,3.010000000000005,180.61452513966478,13.98524,0.4258192
24160,96.98,3.019999999999996,180.59590316573556,13.99848,0.42587840000000005
24240,96.97,3.030000000000001,180.57728119180632,14.01172,0.4259376
24320,96.96,3.0400000000000063,180.55865921787708,14.02496,0.4259968
24400,96.95,3.049999999999997,180.54003724394786,14.0382,0.42605600000000005
24480,96.94,3.0600000000000023,180.5214152700186,14.05144,0.4261152
24560,96.93,3.069999999999993,180.50279329608938,14.064680000000001,0.42617440000000006
24640,96.92,3.0799999999999983,180.48417132216014,14.077919999999999,0.42623360000000005
24720,96.91,3.0900000000000034,180.4655493482309,14.09116,0.42629279999999997
24800,96.9,3.0999999999999943,180.44692737430168,14.104400000000002,0.42635200000000006
24880,96.89,3.1099999999999994,180.42830540037244,14.11764,0.42641120000000005
24960,96.88,3.1200000000000045,180.4096834264432,14.130880000000001,0.4264704
25040,96.87,3.1299999999999955,180.39106145251395,14.144120000000001,0.42652960000000006
25120,96.86,3.1400000000000006,180.3724394785847,14.15736,0.4265888
25200,96.85,3.1500000000000057,180.35381750465547,14.1706,0.426648
25280,96.84,3.1599999999999966,180.33519553072625,14.18384,0.42670720000000006
25360,96.83,3.1700000000000017,180.316573556797,14.19708,0.42676640000000005
25440,96.82,3.180000000000007,180.29795158286777,14.21032,0.42682559999999997
25520,96.81,3.1899999999999977,180.27932960893855,14.22356,0.4268848
25600,96.8,3.200000000000003,180.26070763500928,14.236799999999999,0.426944
25680,96.79,3.2099999999999937,180.24208566108007,14.250040000000002,0.4270032000000001
25760,96.78,3.219999999999999,180.22346368715083,14.263280000000002,0.42706240000000006
25840,96.77,3.230000000000004,180.20484171322158,14.27652,0.4271216
25920,96.76,3.239999999999995,180.18621973929237,14.289760000000001,0.4271808
26000,96.75,3.25,180.16759776536313,14.303,0.42724000000000006
26080,96.74,3.260000000000005,180.14897579143388,14.31624,0.42729920000000005
26160,96.73,3.269999999999996,180.13035381750464,14.329480000000002,0.4273584
26240,96.72,3.280000000000001,180.1117318435754,14.34272,0.4274176
26320,96.71,3.2900000000000063,180.09310986964616,14.35596,0.4274768
26400,96.7,3.299999999999997,180.07448789571694,14.369200000000001,0.427536
26480,96.69,3.3100000000000023,180.0558659217877,14.382439999999999,0.42759520000000006
26560,96.68,3.319999999999993,180.03724394785849,14.39568,0.42765440000000005
26640,96.67,3.3299999999999983,180.01862197392924,14.408920000000002,0.4277136
26720,96.66,3.3400000000000034,179.99999999999997,14.42216,0.4277728
26800,96.65,3.3499999999999943,179.98137802607076,14.435400000000001,0.4278320000000001
26880,96.64,3.3599999999999994,179.96275605214151,14.448640000000001,0.4278912
26960,96.63,3.3700000000000045,179.94413407821227,14.46188,0.4279504
27040,96.62,3.3799999999999955,179.92551210428306,14.47512,0.42800960000000005
27120,96.61,3.3900000000000006,179.90689013035382,14.48836,0.4280688
27200,96.6,3.4000000000000057,179.88826815642457,14.5016,0.42812799999999995
27280,96.59,3.4099999999999966,179.86964618249533,14.51484,0.42818720000000005
27360,96.58,3.4200000000000017,179.8510242085661,14.528080000000001,0.4282464
27440,96.57,3.430000000000007,179.83240223463685,14.541319999999999,0.4283056
27520,96.56,3.4399999999999977,179.81378026070763,14.55456,0.42836480000000005
27600,96.55,3.450000000000003,179.7951582867784,14.567800000000002,0.428424
27680,96.54,3.4599999999999937,179.77653631284917,14.581040000000002,0.42848320000000006
27760,96.53,3.469999999999999,179.7579143389199,14.594280000000001,0.42854240000000005
27840,96.52,3.480000000000004,179.73929236499066,14.607520000000001,0.4286016
27920,96.51,3.489999999999995,179.72067039106145,14.62076,0.4286608
28000,96.5,3.5,179.7020484171322,14.634,0.42872
28080,96.49,3.510000000000005,179.68342644320296,14.64724,0.4287792
28160,96.48,3.519999999999996,179.66480446927375,14.660480000000002,0.42883840000000006
28240,96.47,3.530000000000001,179.6461824953445,14.67372,0.42889760000000005
28320,96.46,3.5400000000000063,179.62756052141523,14.686960000000001,0.42895679999999997
28400,96.45,3.549999999999997,179.60893854748602,14.700200000000002,0.42901600000000006
28480,96.44,3.5600000000000023,179.59031657355678,14.713439999999999,0.42907520000000005
28560,96.43,3.569999999999993,179.57169459962756,14.72668,0.4291344000000001
28640,96.42,3.5799999999999983,179.55307262569832,14.739920000000001,0.4291936
28720,96.41,3.5900000000000034,179.53445065176908,14.75316,0.4292528
28800,96.4,3.5999999999999943,179.51582867783986,14.7664,0.429312
28880,96.39,3.6099999999999994,179.4972067039106,14.77964,0.42937120000000006
28960,96.38,3.6200000000000045,179.47858472998135,14.79288,0.42943040000000005
29040,96.37,3.6299999999999955,179.45996275605214,14.80612,0.4294896
29120,96.36,3.6400000000000006,179.4413407821229,14.81936,0.4295488
29200,96.35,3.6500000000000057,179.42271880819365,14.8326,0.429608
29280,96.34,3.6599999999999966,179.40409683426444,14.845839999999999,0.4296672000000001
29360,96.33,3.6700000000000017,179.3854748603352,14.85908,0.4297264
29440,96.32,3.680000000000007,179.36685288640592,14.872319999999998,0.4297856
29520,96.31,3.6899999999999977,179.3482309124767,14.88556,0.4298448
29600,96.3,3.700000000000003,179.32960893854747,14.898800000000001,0.42990400000000006
